,Dataset,N,K,Rep,Model,maxgenomelen,maxcohortlen,X_bounds,valsize,mutprob,init_prop,gramfile,n_num_optimisations,prop_consts,Time,Rsq_train,Rsq_test,Size,N_vars_used,N_consts_used,Equation
85,659_sleuth_ex1714,47,7,2,Magpie,50,15,none,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,149.94137024879456,0.91696061830316,0.8950368228388089,48,4,5,(406.0927 * ((((X[1] + (exp(X[5]) * 0.0000)) / X[4]) - (((-4.6346 * log(X[5])) + -29.3521) - -4.6346)) + (-24.2875 / log(X[0]))))
86,659_sleuth_ex1714,47,7,1,Magpie,50,8,none,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,210.4897239208221,0.5401546744462129,0.4032478265025311,8,1,1,(4083.0325 * sqrt(X[5]))
87,659_sleuth_ex1714,47,7,1,Magpie,50,15,none,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,153.3818256855011,0.5401546754458133,0.4032478266866637,8,1,1,(4083.0326 * sqrt(X[5]))
88,659_sleuth_ex1714,47,7,0,Magpie,50,15,none,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,160.79370403289795,0.894626667691686,0.9541718105960514,34,2,4,(43577.6152 / ((((X[0] + exp(X[5])) * -0.0000) - log(X[5])) - (-2718.0864 / (X[0] + 429.1584))))
89,659_sleuth_ex1714,47,7,2,Magpie,50,15,none,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,134.6529266834259,0.9193154579728652,0.8500540835380677,44,5,4,(((X[0] * log(exp(43.8102))) - -4617.8524) - ((((X[1] / ((X[0] / -2087.5561) + X[6])) + -1834.5742) + X[3]) * sqrt(X[5])))
90,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,85.96865773200989,0.8762810392656802,0.7713464270194541,30,4,4,(7791.2140 + (X[5] * (386.2537 + (-5.2006 * (((14.7940 * X[4]) / X[0]) - X[2])))))
91,659_sleuth_ex1714,47,7,2,Magpie,50,8,none,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,231.79207134246823,0.9123548585794006,0.8302642551719517,50,5,5,(-37.4985 * (((X[4] + ((abs(X[5]) - 8.2338) * X[2])) * (-3.4058 / abs(X[0]))) + (((X[3] + X[4]) - 398.0391) - (-201.8192 / X[2]))))
92,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,102.8484878540039,0.8838476358884629,0.831817624835095,26,3,4,(-1.6037 * ((34266.9402 / (X[5] - 21.8915)) - (4772.6024 - (X[4] * X[1]))))
93,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,109.70720958709715,0.8869663792735806,0.5963799443049798,27,3,4,(10574.2309 + (X[1] * ((254.4767 / ((sqrt(X[4]) - -2.0166) / X[5])) + -195.6737)))
94,659_sleuth_ex1714,47,7,2,Magpie,50,15,none,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,142.98659300804138,0.5556892938098288,0.3961732940290292,8,1,1,(sqrt(X[5]) * 4179.6088)
95,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,103.23964548110962,0.540154674503394,0.403247826513064,7,1,1,(4083.0325 * sqrt(X[5]))
96,659_sleuth_ex1714,47,7,1,Magpie,50,15,none,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,163.79416680336,0.9164663715359388,0.4129891749020915,48,4,5,(((((-33.9041 / X[5]) - X[1]) * (((abs(((exp(sqrt(X[2])) + -574.4697) * 5.5117)) / X[4]) * -0.0066) + 5.5117)) - -574.4697) / 0.0471)
97,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,108.83012557029724,0.8332944368756379,0.7980003276528927,25,3,3,(7287.7302 - ((X[5] * -6696.7937) / (15.7309 - (sqrt(X[2]) - sqrt(sqrt(X[4]))))))
98,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,118.93702244758606,0.5556892937474419,0.396173294180717,7,1,1,(sqrt(X[5]) / 0.0002)
99,659_sleuth_ex1714,47,7,0,Magpie,50,15,none,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,182.91788601875305,0.9013889546887822,0.8394779394691347,48,4,5,((X[4] - abs(abs((-50.1493 * (285.7241 + X[0]))))) / ((-50.1493 - ((sqrt(X[1]) + -0.8268) * ((285.7241 - X[5]) + -277.6538))) / 36.7423))
100,659_sleuth_ex1714,47,7,0,Magpie,50,15,none,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,171.4698348045349,0.8757245506707444,0.781179099639353,42,4,5,(((sqrt(X[0]) * 246.3215) - (((X[2] - -49.3038) * -5.7048) * X[5])) - (abs(-1527.3214) * (sqrt(sqrt(X[6])) - 4.9281)))
101,659_sleuth_ex1714,47,7,1,Magpie,50,15,none,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,200.6175079345703,0.5401546749291397,0.4032478265914891,8,1,1,(4083.0326 * sqrt(X[5]))
102,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,133.05700397491455,0.8684473313593468,0.8688534603190334,28,3,4,(7191.6241 + ((-17163.7581 * X[5]) / (((X[2] - 145.1238) / sqrt(sqrt(X[0]))) - -16.5052)))
103,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,123.55877900123596,0.540154674503394,0.403247826513064,7,1,1,(4083.0325 * sqrt(X[5]))
104,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,134.75313711166382,0.8648980187207425,0.8624812441412106,28,2,4,(185000.2642 / ((116.8794 / (X[5] + -26.8612)) + ((sqrt(X[4]) / sqrt(X[5])) + 21.1306)))
105,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,144.25738501548767,0.887059738424003,0.9121536068752224,28,2,3,(7334.4527 * (sqrt(sqrt(X[5])) + (((X[5] * 0.0877) * (X[5] + -12.3543)) / X[0])))
106,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,151.92296648025513,0.8776984972551868,0.7880132327936555,30,3,4,(((0.0024 / (4.5998 - sqrt(X[5]))) + (sqrt(sqrt(sqrt(X[0]))) / (380.7413 + X[4]))) / 0.0000)
107,659_sleuth_ex1714,47,7,0,Magpie,50,8,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,126.92857956886292,0.9177476940253037,0.1011042329290838,41,3,5,((-0.5548 + X[5]) * ((((X[5] + -8.4458) * X[1]) * 4.8471) + ((13227.3785 / X[5]) + (-206.3357 * sqrt(sqrt(sqrt(X[6])))))))
108,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,154.07902216911316,0.5556892939189655,0.3961732937636727,7,1,1,(4179.6088 * sqrt(X[5]))
109,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,72.46861720085144,0.8638071219902933,0.7663778675990611,30,2,4,((X[5] * ((97.5379 - ((8.5076 - X[5]) * X[1])) * 3.4633)) - (8.5076 + -8750.3178))
110,659_sleuth_ex1714,47,7,2,Magpie,50,8,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,149.3692262172699,0.8886240256891247,0.7550134680526758,49,6,5,((-557.0948 * (sqrt(X[1]) * sqrt(sqrt(X[6])))) + ((-17260.5079 - 82972.2038) / (-7.7616 - (0.0044 * ((X[4] - (X[2] * (X[5] + -7.7616))) + X[3])))))
111,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,85.31235384941101,0.5401546746615096,0.4032478265421899,7,1,1,(4083.0326 * sqrt(X[5]))
112,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,90.50828313827516,0.883655389128492,0.7875120369537757,28,3,4,((sqrt(sqrt(X[0])) * 2530.4805) - (-1581.3835 + (-53167.9327 * (X[5] / (138.2702 - X[2])))))
113,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,92.96846437454224,0.8792633109523269,0.7342446166070864,24,3,3,(-3221.9142 * ((X[5] / ((-131.7729 + X[2]) / 15.2294)) - sqrt(sqrt(X[0]))))
114,659_sleuth_ex1714,47,7,2,Magpie,50,8,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,151.38718223571777,0.5556892942346936,0.3961732929960089,7,1,1,(sqrt(X[5]) * 4179.6088)
115,659_sleuth_ex1714,47,7,0,Magpie,50,8,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,169.52430939674375,0.8772464381569253,0.7933562988133749,47,4,4,(425.1313 - (((X[5] * (-0.5735 - (X[6] / -1.3825))) * (X[2] * sqrt(X[2]))) + (425.1313 * (((X[0] / -14.8610) - X[5]) + -14.8610))))
116,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,101.55554699897766,0.5556892940958025,0.3961732933337101,7,1,1,(sqrt(X[5]) / 0.0002)
117,659_sleuth_ex1714,47,7,0,Magpie,50,8,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,148.26552176475525,0.8976698390705398,0.8439393906556847,46,5,5,(X[2] + ((12667.2609 - (((X[1] * 8.3443) + X[3]) * 15.5480)) - ((((X[5] * X[5]) * X[1]) * -2.9467) + (20.3292 * X[4]))))
118,659_sleuth_ex1714,47,7,1,Magpie,50,8,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,170.64573621749878,0.5401546745150259,0.4032478265152067,7,1,1,(sqrt(X[5]) * 4083.0325)
119,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,118.17791771888731,0.2746357214895103,0.5274697907691025,8,1,1,(18620.7551 / sqrt(sqrt(X[1])))
120,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,94.84287858009338,0.5401546747954935,0.4032478265668704,7,1,1,(4083.0326 * sqrt(X[5]))
121,659_sleuth_ex1714,47,7,1,Magpie,50,8,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,215.56550359725952,0.8972307605018691,0.9438069844444826,44,3,5,((-25422.8368 / (0.0210 + (-4.7546 + sqrt(X[5])))) + ((sqrt(X[0]) - X[5]) * (-276.1299 - ((X[4] + (X[5] / 0.0210)) * -2.6652))))
122,659_sleuth_ex1714,47,7,1,Magpie,50,8,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,171.8083143234253,0.5401546757859681,0.4032478267493224,7,1,1,(4083.0326 * sqrt(X[5]))
123,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,114.96516418457033,0.8845390569436404,0.846821402968492,27,3,4,((sqrt(X[1]) * (-2707.4450 - (X[4] + (-42613.9644 / (25.7544 - X[5]))))) + 12407.0144)
124,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,112.53155303001404,0.2746357212688327,0.5274697889229056,8,1,1,(18620.7552 / sqrt(sqrt(X[1])))
125,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,121.31262588500977,0.8777907122872375,0.7778216422283525,27,2,4,((X[0] + 19.3220) / (((sqrt(X[5]) * -0.0010) + (0.0001 * X[0])) + 0.0048))
126,659_sleuth_ex1714,47,7,1,Magpie,50,8,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,197.2590081691742,0.8965041000004607,0.8715084999462983,42,4,5,(((((X[0] + (-1.0040 - -14.2494)) / -0.9939) + ((X[2] * -14.2494) / X[0])) * (X[1] + (X[5] * -6.4526))) - -8721.6517)
127,659_sleuth_ex1714,47,7,2,Magpie,50,8,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,193.0076262950897,0.5556892939273239,0.3961732937433503,7,1,1,(sqrt(X[5]) / 0.0002)
128,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,130.6292600631714,0.8863764409791675,0.6770155694041877,25,3,3,(72120.6524 / ((((11.0109 - X[5]) / sqrt(X[0])) - -5.4703) + sqrt(sqrt(X[6]))))
129,659_sleuth_ex1714,47,7,2,Magpie,50,8,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,203.0057110786438,0.8910620609298151,0.8734816551177431,48,5,4,((X[2] + ((-139.9216 - (0.2080 * (sqrt(X[5]) * (X[0] + ((X[2] * 0.0339) * X[2]))))) + X[6])) * ((sqrt(X[4]) - 72.1516) - X[5]))
130,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,124.94830012321472,0.5556892944727895,0.3961732924171001,7,1,1,(sqrt(X[5]) / 0.0002)
131,659_sleuth_ex1714,47,7,0,Magpie,50,8,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,208.21300387382507,0.4907989133714864,0.8530685401542591,48,4,2,(((sqrt(((sqrt(X[2]) - (-33068992884058124895551192301568.0000 - -33068992884058124895551192301568.0000)) * (X[1] - X[1]))) + sqrt(sqrt(sqrt((X[0] * X[5]))))) * sqrt(sqrt(sqrt((sqrt(sqrt(X[0])) - -33068992884058124895551192301568.0000))))) + -5429.6058)
132,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,53.16251468658447,0.8716669852123039,0.8418773096623443,30,3,4,((((X[2] * (-8.2737 + X[5])) / X[0]) - ((X[5] + 22.4983) / -0.2367)) * 89.9172)
133,659_sleuth_ex1714,47,7,1,Magpie,50,15,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,108.871191740036,0.5401546745150259,0.4032478265152067,7,1,1,(sqrt(X[5]) * 4083.0325)
134,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,47.440256118774414,0.8795447317299642,0.7912596059129663,30,4,4,((-3680289.0836 / (((X[5] * 12.0507) + X[0]) + (X[2] - 472.7399))) + (X[1] * -63.5372))
135,659_sleuth_ex1714,47,7,2,Magpie,50,15,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,134.20894765853882,0.8837986982595347,0.8281013358014779,44,4,5,((-3481.1011 / (sqrt(X[5]) - 4.5364)) - ((sqrt(X[1]) * (6.2568 * X[4])) - (5049.4867 - ((sqrt(sqrt(sqrt(sqrt(X[6])))) * 917.3261) - 5049.4867))))
136,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,46.06528615951538,0.5556892936492597,0.3961732944194382,8,1,1,(sqrt(X[5]) * 4179.6088)
137,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,49.927582025527954,0.8400929601866987,0.7438067253207044,18,2,3,((X[0] - (-8090.4435 / (27.5871 - X[5]))) / 0.0404)
138,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,55.31261682510376,0.8715834299831113,0.81840684206151,28,3,4,(8067.4519 + (((abs(-6.9616) * X[5]) - (250.6962 / X[0])) * (50.3807 + X[2])))
139,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,55.364187717437744,0.8543340116089878,0.8900459530632313,28,1,3,abs(((exp(((X[5] + abs(-14.6091)) - 25.4495)) + -502.7291) * (-14.6091 - X[5])))
140,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,90.250417470932,0.8904128191566951,0.8095558467674744,28,3,4,((422.4584 * (X[5] + 15.1604)) - ((-0.0000 * exp(X[2])) + (X[0] * -43.8792)))
141,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,70.39385414123535,0.6976476632977388,0.8715630098997431,10,1,2,((X[5] - -17.6416) * 431.5961)
142,659_sleuth_ex1714,47,7,1,Magpie,50,15,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,172.00879454612732,0.8893291900907909,0.7737222595862968,38,3,4,((((sqrt(X[1]) + (-0.2949 / 0.0324)) + sqrt((X[5] * sqrt(X[6])))) * (-38.7680 * (sqrt(X[1]) * X[5]))) - -7346.3515)
143,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,101.3390498161316,0.6976476619698666,0.8715630089275672,10,1,2,(7614.0473 - (-431.5961 * X[5]))
144,659_sleuth_ex1714,47,7,0,Magpie,30,8,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,104.16814279556274,0.8461594109401478,0.8640171974635539,24,2,3,(((-107466343.0275 - exp(X[5])) * (-0.0000 * X[5])) + (7458.9256 - X[4]))
145,659_sleuth_ex1714,47,7,1,Magpie,30,8,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,108.35064959526062,0.8904189217312992,0.809568715030026,30,3,4,(((exp(-71.9392) * exp(X[2])) + 43.8713) * ((-9.6294 * (-15.1614 - X[5])) + X[0]))
146,659_sleuth_ex1714,47,7,0,Magpie,50,15,train,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,183.09021854400635,0.8879935746318796,0.788082192052779,41,5,4,(((((0.1379 * X[2]) * X[5]) + ((sqrt(X[1]) + (sqrt(sqrt(X[4])) + -31.4934)) * -7.8540)) + X[0]) * (33.7791 + X[5]))
147,659_sleuth_ex1714,47,7,2,Magpie,50,15,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,143.74393916130066,0.883488158050821,0.8123783230352649,50,6,5,(((-10930.2348 / sqrt(X[0])) - (-9300.4581 - ((1079.4095 - ((-112.7805 + (X[2] * -3.1179)) * X[5])) * sqrt(sqrt(X[5]))))) + (X[6] - (X[4] * sqrt(X[3]))))
148,659_sleuth_ex1714,47,7,0,Magpie,50,15,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,178.34712672233582,0.2709942961865691,0.3931535457477054,9,1,1,sqrt(sqrt(sqrt((1981679576289106153376741836455936.0000 / X[1]))))
149,659_sleuth_ex1714,47,7,2,Magpie,50,15,train,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,175.09043335914612,0.5556892941760933,0.3961732931384902,7,1,1,(4179.6088 * sqrt(X[5]))
150,659_sleuth_ex1714,47,7,0,Magpie,50,8,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,83.19830083847046,0.9073508851494008,0.9250800713382108,50,4,4,((abs(sqrt(X[5])) * -0.0001) - (-9048.2153 + ((X[1] * abs(X[4])) + (((X[5] * (-41.4261 - X[0])) * 4.1816) + (exp(X[5]) * -0.0001)))))
151,659_sleuth_ex1714,47,7,1,Magpie,50,15,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,158.89857864379883,0.5401546745150259,0.4032478265152067,7,1,1,(sqrt(X[5]) * 4083.0325)
152,659_sleuth_ex1714,47,7,0,Magpie,50,15,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,161.32668042182922,0.2709942961865691,0.3931535457477054,9,1,1,sqrt(sqrt(sqrt((1981679576289106153376741836455936.0000 / X[1]))))
153,659_sleuth_ex1714,47,7,0,Magpie,50,15,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,166.93724393844604,0.8885032766752785,0.769613974728055,48,6,5,((9329.8520 - (-43.6543 - (((X[2] - -43.6543) * X[5]) * 5.7497))) + ((9.9475 * (-11.3234 + sqrt(X[0]))) * sqrt(((X[4] * X[1]) + X[3]))))
154,659_sleuth_ex1714,47,7,2,Magpie,50,15,train,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,158.7212357521057,0.5556892941760933,0.3961732931384902,7,1,1,(4179.6088 * sqrt(X[5]))
155,659_sleuth_ex1714,47,7,2,Magpie,50,8,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,88.93134570121765,0.5556892938098288,0.3961732940290292,8,1,1,(sqrt(X[5]) * 4179.6088)
156,659_sleuth_ex1714,47,7,2,Magpie,30,8,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,138.46883726119995,0.555689294007343,0.3961732935487908,8,1,1,(4179.6088 * sqrt(X[5]))
157,659_sleuth_ex1714,47,7,1,Magpie,50,15,train,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,185.01418256759644,0.8893715636684507,0.7545385964194784,31,4,4,(((((X[5] * -287.9870) / (X[2] + -117.1032)) - (-98.5059 + X[1])) - sqrt(X[4])) * 103.0521)
158,659_sleuth_ex1714,47,7,2,Magpie,50,8,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,125.9981107711792,0.8952874705459613,0.7531844638380252,42,4,5,(7582.0158 + abs((-2970.4867 - (X[5] * ((-539.7822 / (X[5] / sqrt(X[0]))) - (45435.1127 / (118.1144 + (X[1] - X[2]))))))))
159,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,73.8261604309082,0.5556892942974784,0.3961732928433535,8,1,1,(4179.6088 * sqrt(X[5]))
160,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,78.79329419136047,0.8970504363014603,0.8090995101588955,30,2,4,abs((((-442.1361 * X[5]) - 6319.2101) + (-43.9301 * (X[0] + (-0.0000 * exp(X[5]))))))
161,659_sleuth_ex1714,47,7,0,Magpie,50,8,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,135.321524143219,0.8883706868495939,0.8411255671077947,32,4,4,((34.3243 * X[0]) - ((X[4] + ((-452.8506 * X[5]) + -6605.3203)) - (0.0000 * exp(X[2]))))
162,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,62.41595411300659,0.8689599773917118,0.7451620039680302,28,2,4,(1057339.3984 / (X[0] + ((-81.5923 + X[0]) * ((5.4151 - sqrt(X[5])) / -2.1083))))
163,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,66.44464421272278,0.5401546742067329,0.4032478264584171,8,1,1,sqrt((16671154.7911 * X[5]))
164,659_sleuth_ex1714,47,7,1,Magpie,50,8,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,158.15882015228271,0.9121951196165892,0.9249225827350436,46,4,5,(7454.1781 + (((0.0034 - (0.0105 * log(X[5]))) * (103.2407 * (X[0] * (X[0] - 103.2407)))) + exp((X[2] - (X[3] - -23.0740)))))
165,659_sleuth_ex1714,47,7,0,Magpie,50,8,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,138.2533311843872,0.9109887780748482,0.9182457104399344,50,4,5,(((X[0] * 7.1751) + (X[5] + ((282208.6462 + exp(((7.1751 + X[2]) + -69.8140))) / abs((abs(-149.7862) + X[1]))))) * (3.6155 + log(X[5])))
166,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,87.02955651283264,0.5556892938315583,0.3961732939761955,8,1,1,(sqrt(X[5]) * 4179.6088)
167,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,90.00416827201843,0.8487568592608992,0.8663730846196445,28,3,3,((X[0] - -7327.1245) + (((X[5] * 509.3696) + X[0]) + (exp(X[2]) * 0.0000)))
168,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,108.94757628440856,0.8796517780449729,0.7661280100629271,30,4,4,(((61191.1809 / ((X[4] - X[2]) + 147.3840)) * X[5]) - (-6894.9371 - (28.1214 * X[0])))
169,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,114.10932230949402,0.6976476636685086,0.8715630097498616,12,1,2,((X[5] * abs(431.5961)) - -7614.0473)
170,659_sleuth_ex1714,47,7,1,Magpie,30,15,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,119.6933274269104,0.8883967391363242,0.8291581459839585,28,3,4,(((-360708626762360066847509353332736.0000 - (19199616174857962029315828744192.0000 * X[5])) - exp(X[2])) / (-52201217039464780011583569920.0000 - (X[0] * -184336613454095142308806656.0000)))
171,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,107.7194323539734,0.8684077723151904,0.7888510448211516,30,3,4,((((X[2] - (-1380.1940 / X[5])) + 63.8934) * (X[5] * 5.9036)) - (23057.9675 / X[0]))
172,659_sleuth_ex1714,47,7,0,Magpie,30,15,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,128.50305485725403,0.8859416038175255,0.8485061011465641,30,4,4,((6068.7973 + ((-62931.3306 / (-22.0965 + X[5])) - (X[0] * -23.0445))) - (X[4] * X[1]))
173,659_sleuth_ex1714,47,7,2,Magpie,50,8,train,0.25,1.0,0.12,extended_placeholders.bnf,3,0.75,163.2467222213745,0.5556892938820293,0.3961732938534801,8,1,1,(sqrt(X[5]) * 4179.6088)
174,659_sleuth_ex1714,47,7,2,Magpie,30,15,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,128.3903522491455,0.8838476358878038,0.8318170782639803,28,3,4,(1.6037 * abs(((34266.1891 / (-21.8914 + X[5])) + ((X[4] * X[1]) + -4772.6088))))
175,659_sleuth_ex1714,47,7,1,Magpie,50,8,train,0.25,0.6,0.12,extended_placeholders.bnf,3,0.75,217.8660743236541,0.540154673731294,0.4032478263708381,8,1,1,(4083.0325 * sqrt(X[5]))
176,659_sleuth_ex1714,47,7,1,Magpie,50,15,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,121.69509410858154,0.910986455864474,0.7898099391711502,48,3,5,(((log(exp((-17.8577 + X[5]))) * (((X[2] * 79.3258) * exp(X[5])) + 1048221973.6412)) - -34076694519.7311) * (0.0000 * sqrt(abs((79.3258 + X[0])))))
177,659_sleuth_ex1714,47,7,0,Magpie,50,15,train,0.0,0.6,0.12,extended_placeholders.bnf,3,0.75,126.34593963623048,0.905543921167461,0.8424934545693291,50,5,5,(((X[4] - X[0]) * -21.5259) - (-11066.5788 - (X[1] * (((9.8813 + (X[5] / (-11066.5788 / (-1653.0628 * X[5])))) * X[5]) - (X[3] - -53.2778)))))
178,659_sleuth_ex1714,47,7,1,Magpie,50,8,train,0.0,1.0,0.12,extended_placeholders.bnf,3,0.75,199.291109085083,0.912281839032617,0.7481110112072742,46,4,5,(((X[1] - 10.5736) * ((X[4] + (-211845.4618 + exp(X[5]))) * 0.0003)) - (abs((X[5] + abs(abs(19.1699)))) * (-386.0455 - X[0])))
